node_id,label,sens,logit,prob,pred,error,split
14590,-1,1,-0.76220334,0.3181681,0,1,unassigned
14591,-1,1,-1.0180289,0.26541153,0,1,unassigned
14592,-1,1,-0.6791611,0.33644858,0,1,unassigned
14593,0,0,-0.30026284,0.42549324,0,0,train
14594,-1,0,3.775129,0.97758013,1,1,unassigned
14595,-1,1,4.3741374,0.98755777,1,1,unassigned
14596,-1,0,-0.9078337,0.2874433,0,1,unassigned
14597,1,0,0.80253553,0.6905166,1,0,unassigned
14598,-1,0,0.41871485,0.6031757,1,1,unassigned
14599,-1,1,0.7730051,0.6841706,1,1,unassigned
14600,-1,1,1.4176258,0.8049659,1,1,unassigned
14601,-1,1,-0.5524576,0.36529443,0,1,unassigned
14602,-1,1,0.16546398,0.54127187,1,1,unassigned
14603,-1,0,0.25693873,0.5638836,1,1,unassigned
14604,-1,0,3.1045804,0.9570813,1,1,unassigned
14605,1,0,0.3869953,0.5955592,1,0,unassigned
14606,-1,0,-0.7878761,0.3126249,0,1,unassigned
14607,-1,0,1.3238714,0.7898251,1,1,unassigned
14608,-1,0,-0.4001866,0.4012675,0,1,unassigned
14609,-1,1,-1.1274687,0.24462853,0,1,unassigned
14610,-1,0,-0.9873949,0.27142692,0,1,unassigned
14611,-1,0,2.4656384,0.92169756,1,1,unassigned
14612,-1,0,2.1039758,0.891289,1,1,unassigned
14613,-1,0,-0.83569777,0.30244166,0,1,unassigned
14614,0,0,-0.75674284,0.31935385,0,0,train
14615,1,0,8.836883,0.9998547,1,0,unassigned
14616,-1,0,-0.7643601,0.31770042,0,1,unassigned
14617,-1,1,4.522084,0.9892504,1,1,unassigned
14618,-1,1,-0.41438004,0.39786237,0,1,unassigned
14619,-1,1,-1.1885746,0.23351397,0,1,unassigned
14620,-1,0,1.890445,0.8688063,1,1,unassigned
14621,-1,0,-1.0191758,0.26518798,0,1,unassigned
14622,-1,0,-1.2303089,0.22612737,0,1,unassigned
14623,-1,0,-0.91312456,0.2863609,0,1,unassigned
14624,-1,1,-0.640193,0.34520292,0,1,unassigned
14625,-1,0,-0.94655657,0.27957785,0,1,unassigned
14626,0,1,-1.2466732,0.22327656,0,0,unassigned
14627,0,0,-1.3398521,0.20753439,0,0,train
14628,-1,0,-1.1032748,0.24912678,0,1,unassigned
14629,-1,0,-1.0037028,0.26821405,0,1,unassigned
14630,-1,0,-0.7954916,0.31099075,0,1,unassigned
14631,-1,1,-0.7872616,0.312757,0,1,unassigned
14632,-1,1,-0.8202224,0.30571645,0,1,unassigned
14633,0,0,-0.5761353,0.35982233,0,0,unassigned
14634,-1,0,-0.6646613,0.3396933,0,1,unassigned
14635,-1,1,0.42800364,0.60539687,1,1,unassigned
14636,-1,1,1.600576,0.8320989,1,1,unassigned
14637,-1,1,5.6626024,0.9965385,1,1,unassigned
14638,-1,1,3.3515127,0.96615434,1,1,unassigned
14639,0,1,-0.68177664,0.3358649,0,0,test
14640,-1,1,-0.57350534,0.3604284,0,1,unassigned
14641,-1,0,0.367102,0.5907585,1,1,unassigned
14642,-1,0,3.2679722,0.9633136,1,1,unassigned
14643,-1,0,0.036963046,0.50923973,1,1,unassigned
14644,-1,1,-0.42583624,0.39512104,0,1,unassigned
14645,-1,1,-0.4987562,0.37783304,0,1,unassigned
14646,-1,1,-0.49064538,0.37974155,0,1,unassigned
14647,-1,0,-0.7991147,0.31021494,0,1,unassigned
14648,-1,1,4.3714805,0.9875251,1,1,unassigned
14649,1,0,-0.47780603,0.38277033,0,1,test
14650,-1,0,-0.95345545,0.27819043,0,1,unassigned
14651,-1,0,-0.59200084,0.3561759,0,1,unassigned
14652,-1,0,3.966956,0.9814207,1,1,unassigned
14653,-1,0,1.3407449,0.79261243,1,1,unassigned
14654,-1,0,-0.96856153,0.27516732,0,1,unassigned
14655,-1,0,0.10078964,0.5251761,1,1,unassigned
14656,-1,0,-0.06511283,0.48372757,0,1,unassigned
14657,1,0,1.4648894,0.81227934,1,0,test
14658,-1,0,-1.2610258,0.22079737,0,1,unassigned
14659,-1,1,1.0854392,0.74752194,1,1,unassigned
14660,-1,1,0.9030329,0.7115724,1,1,unassigned
14661,-1,0,-0.4378566,0.39225182,0,1,unassigned
14662,-1,0,-0.7348592,0.3241293,0,1,unassigned
14663,-1,0,1.0124755,0.73350435,1,1,unassigned
14664,0,0,-0.21818827,0.4456683,0,0,test
14665,0,1,-0.5823002,0.35840347,0,0,val
14666,-1,0,-1.1301641,0.2441308,0,1,unassigned
14667,-1,0,-0.04740496,0.48815098,0,1,unassigned
14668,-1,0,3.0704236,0.9556561,1,1,unassigned
14669,-1,0,1.2008781,0.768681,1,1,unassigned
14670,-1,0,-1.3917178,0.19913365,0,1,unassigned
14671,1,0,-0.009362295,0.49765942,0,1,unassigned
14672,-1,0,1.4348798,0.80766046,1,1,unassigned
14673,1,1,-0.58758545,0.35718906,0,1,unassigned
14674,-1,0,0.46067837,0.6131751,1,1,unassigned
14675,-1,1,2.5281956,0.92609495,1,1,unassigned
14676,-1,1,-0.4116581,0.3985146,0,1,unassigned
14677,-1,1,-0.63271713,0.34689468,0,1,unassigned
14678,0,1,-0.8841696,0.29231447,0,0,unassigned
14679,-1,0,-0.5992346,0.35451886,0,1,unassigned
14680,-1,0,-0.8311993,0.30339155,0,1,unassigned
14681,-1,1,-0.8564491,0.29808176,0,1,unassigned
14682,-1,1,-0.9738686,0.27411008,0,1,unassigned
14683,-1,1,-0.7866043,0.31289828,0,1,unassigned
14684,-1,1,-1.3056475,0.21321608,0,1,unassigned
14685,-1,1,-0.85400224,0.298594,0,1,unassigned
14686,-1,0,1.6995285,0.8454732,1,1,unassigned
14687,-1,0,-0.8043821,0.30908892,0,1,unassigned
14688,-1,1,-0.97670376,0.2735463,0,1,unassigned
14689,-1,0,-1.08131,0.25325817,0,1,unassigned
14690,-1,0,-1.0211731,0.26479897,0,1,unassigned
14691,0,0,-0.8309969,0.3034343,0,0,val
14692,-1,0,-0.8980582,0.28944972,0,1,unassigned
14693,-1,0,0.47779402,0.61722684,1,1,unassigned
14694,-1,0,-0.24936292,0.43798032,0,1,unassigned
14695,-1,0,0.052431524,0.51310486,1,1,unassigned
14696,0,0,-1.1590607,0.238838,0,0,unassigned
14697,-1,0,-0.6616268,0.34037426,0,1,unassigned
14698,-1,0,-1.1767372,0.23563935,0,1,unassigned
14699,-1,0,-1.1775398,0.23549482,0,1,unassigned
14700,-1,0,-0.484852,0.38110703,0,1,unassigned
14701,-1,0,0.6878582,0.6654903,1,1,unassigned
14702,-1,0,-0.34579182,0.41440326,0,1,unassigned
14703,0,1,1.2677065,0.78034985,1,1,unassigned
14704,-1,1,-0.5066712,0.3759742,0,1,unassigned
14705,-1,0,-0.6637939,0.33988786,0,1,unassigned
14706,-1,0,-0.23314117,0.4419773,0,1,unassigned
14707,-1,1,1.2624673,0.77945054,1,1,unassigned
14708,-1,0,-0.6052128,0.353152,0,1,unassigned
14709,-1,0,4.2911215,0.9864954,1,1,unassigned
14710,-1,0,0.6383592,0.65438247,1,1,unassigned
14711,-1,0,3.2798026,0.9637294,1,1,unassigned
14712,-1,0,5.745585,0.99681336,1,1,unassigned
14713,-1,0,1.4434175,0.80898327,1,1,unassigned
14714,-1,0,-0.8623148,0.29685593,0,1,unassigned
14715,-1,0,-1.0275803,0.26355347,0,1,unassigned
14716,-1,0,8.450933,0.9997863,1,1,unassigned
14717,-1,0,-0.78739727,0.3127278,0,1,unassigned
14718,-1,0,0.9342387,0.7179344,1,1,unassigned
14719,-1,0,7.291737,0.9993193,1,1,unassigned
14720,-1,1,0.23531482,0.5585587,1,1,unassigned
14721,-1,0,-0.6205982,0.34964544,0,1,unassigned
14722,-1,0,-1.1232041,0.24541745,0,1,unassigned
14723,-1,0,6.3902736,0.99832505,1,1,unassigned
14724,-1,0,-0.8994105,0.28917167,0,1,unassigned
14725,-1,0,-1.0124063,0.26650918,0,1,unassigned
14726,-1,0,-0.76300144,0.31799495,0,1,unassigned
14727,-1,0,-0.7299298,0.32521012,0,1,unassigned
14728,-1,0,-1.3385041,0.20775618,0,1,unassigned
14729,-1,0,-1.1169666,0.24657437,0,1,unassigned
14730,-1,0,-0.8895875,0.29119495,0,1,unassigned
14731,-1,0,-0.9225097,0.2844468,0,1,unassigned
14732,-1,0,-0.95605755,0.27766824,0,1,unassigned
14733,-1,0,-0.8593464,0.29747593,0,1,unassigned
14734,-1,0,-0.1352665,0.4662349,0,1,unassigned
14735,-1,0,-0.66158605,0.34038344,0,1,unassigned
14736,-1,0,-0.20551774,0.44880062,0,1,unassigned
14737,-1,0,-1.3615738,0.20398466,0,1,unassigned
14738,-1,0,-0.99829626,0.26927653,0,1,unassigned
14739,-1,0,2.4142032,0.917904,1,1,unassigned
14740,-1,1,4.5474916,0.9895173,1,1,unassigned
14741,-1,0,0.32858166,0.5814142,1,1,unassigned
14742,0,0,-0.9303714,0.28284937,0,0,unassigned
14743,-1,0,-0.7920165,0.31173587,0,1,unassigned
14744,-1,1,-0.54056394,0.36805642,0,1,unassigned
14745,1,0,-1.12664,0.24478172,0,1,test
14746,1,0,2.1827638,0.898691,1,0,unassigned
14747,1,0,-0.7855493,0.3131251,0,1,test
14748,-1,0,-0.21271473,0.44702095,0,1,unassigned
14749,-1,0,-1.0226853,0.26450467,0,1,unassigned
14750,1,0,-1.1551799,0.23954423,0,1,val
14751,-1,0,-0.5126147,0.3745808,0,1,unassigned
14752,-1,0,-0.43393564,0.3931869,0,1,unassigned
14753,-1,0,-0.7361311,0.32385075,0,1,unassigned
14754,1,0,-0.6076118,0.35260415,0,1,test
14755,-1,0,-0.48759747,0.38045973,0,1,unassigned
14756,-1,0,-1.0291005,0.26325852,0,1,unassigned
14757,-1,0,0.7599114,0.6813345,1,1,unassigned
14758,-1,0,-0.677876,0.3367355,0,1,unassigned
14759,-1,0,-1.0259463,0.26387075,0,1,unassigned
14760,-1,0,0.14565706,0.5363501,1,1,unassigned
14761,-1,0,-0.8964095,0.2897889,0,1,unassigned
14762,-1,1,4.9673734,0.99308664,1,1,unassigned
14763,-1,0,-1.0746176,0.25452593,0,1,unassigned
14764,-1,1,3.1170795,0.9575917,1,1,unassigned
14765,-1,1,3.4059322,0.9678895,1,1,unassigned
14766,0,0,-0.49948302,0.37766218,0,0,val
14767,-1,0,4.6861835,0.9908625,1,1,unassigned
14768,-1,0,-0.39179242,0.4032859,0,1,unassigned
14769,-1,0,3.4591873,0.969504,1,1,unassigned
14770,-1,0,0.9398248,0.71906424,1,1,unassigned
14771,-1,0,0.6136918,0.64878243,1,1,unassigned
14772,-1,1,4.3030314,0.98665303,1,1,unassigned
14773,1,0,1.1471493,0.7589899,1,0,train
14774,-1,0,-1.2405593,0.22433862,0,1,unassigned
14775,-1,0,-1.3420336,0.20717585,0,1,unassigned
14776,-1,0,-1.2497528,0.22274294,0,1,unassigned
14777,-1,0,-1.0413624,0.2608872,0,1,unassigned
14778,0,0,-0.6606128,0.34060195,0,0,test
14779,1,1,0.8103056,0.6921746,1,0,unassigned
14780,-1,0,6.2428246,0.99805945,1,1,unassigned
14781,-1,0,-0.66519207,0.33957428,0,1,unassigned
14782,-1,0,-1.2455422,0.22347276,0,1,unassigned
14783,-1,1,1.3935294,0.8011551,1,1,unassigned
14784,-1,0,0.67994237,0.66372585,1,1,unassigned
14785,-1,1,4.330526,0.98701036,1,1,unassigned
14786,-1,1,4.5606923,0.9896534,1,1,unassigned
14787,-1,0,1.4238906,0.8059476,1,1,unassigned
14788,-1,0,3.3070369,0.9646694,1,1,unassigned
14789,-1,0,2.021301,0.88301545,1,1,unassigned
14790,-1,0,5.6532035,0.996506,1,1,unassigned
14791,-1,0,1.045805,0.73996854,1,1,unassigned
14792,-1,0,2.8182256,0.9436528,1,1,unassigned
14793,-1,0,4.023234,0.9824196,1,1,unassigned
14794,-1,0,2.108524,0.89172894,1,1,unassigned
14795,1,0,-0.8222853,0.30527878,0,1,val
14796,-1,0,-0.86638916,0.2960062,0,1,unassigned
14797,-1,0,0.68735814,0.6653789,1,1,unassigned
14798,-1,0,1.4820234,0.814878,1,1,unassigned
14799,-1,0,0.59698355,0.6449659,1,1,unassigned
14800,-1,1,-0.82070327,0.3056144,0,1,unassigned
14801,-1,0,-0.9313687,0.2826471,0,1,unassigned
14802,-1,0,-0.5645193,0.36250243,0,1,unassigned
14803,0,1,-0.684602,0.33523497,0,0,unassigned
14804,-1,0,-1.0860088,0.2523706,0,1,unassigned
14805,-1,1,5.295818,0.99501246,1,1,unassigned
14806,-1,0,-1.0550431,0.25825784,0,1,unassigned
14807,1,1,-0.8093895,0.30802062,0,1,unassigned
14808,-1,0,-0.90275526,0.28848463,0,1,unassigned
14809,-1,1,1.9176633,0.8718777,1,1,unassigned
14810,-1,1,-0.52769685,0.3710542,0,1,unassigned
14811,-1,0,-1.0567728,0.25792664,0,1,unassigned
14812,1,1,-0.26615113,0.43385223,0,1,unassigned
14813,-1,0,-0.6134647,0.35126927,0,1,unassigned
14814,-1,0,2.256389,0.9052002,1,1,unassigned
14815,-1,0,-0.9861908,0.27166513,0,1,unassigned
14816,-1,0,0.9695624,0.72503227,1,1,unassigned
14817,-1,0,2.1712658,0.8976393,1,1,unassigned
14818,-1,0,-1.1847016,0.23420788,0,1,unassigned
14819,-1,0,4.1474843,0.9844417,1,1,unassigned
14820,0,0,-0.42229268,0.39596826,0,0,test
14821,-1,0,-0.63819444,0.34565482,0,1,unassigned
14822,-1,0,-0.75146246,0.32050273,0,1,unassigned
14823,-1,0,-0.7637185,0.3178395,0,1,unassigned
14824,1,1,3.8965185,0.9800918,1,0,unassigned
14825,-1,0,-0.40037802,0.4012215,0,1,unassigned
14826,-1,0,-0.84855676,0.2997357,0,1,unassigned
14827,0,1,-0.38710034,0.40441552,0,0,unassigned
14828,-1,0,-0.7749226,0.3154152,0,1,unassigned
14829,1,0,2.0367155,0.88459843,1,0,val
14830,-1,0,-0.7907616,0.31200516,0,1,unassigned
14831,-1,0,-1.4068062,0.19673829,0,1,unassigned
14832,-1,0,-0.19035953,0.45255333,0,1,unassigned
14833,0,0,-0.88245666,0.29266894,0,0,unassigned
14834,-1,1,4.3443418,0.9871862,1,1,unassigned
14835,-1,0,-0.95925236,0.2770279,0,1,unassigned
14836,0,0,-0.63675445,0.34598058,0,0,unassigned
14837,-1,0,-0.2851918,0.4291814,0,1,unassigned
14838,-1,0,2.8972113,0.9477084,1,1,unassigned
14839,-1,0,2.256327,0.90519494,1,1,unassigned
14840,-1,0,-0.9816507,0.27256438,0,1,unassigned
14841,-1,0,2.4854934,0.92311853,1,1,unassigned
14842,-1,0,-0.15143302,0.46221393,0,1,unassigned
14843,-1,1,-1.2785001,0.21780565,0,1,unassigned
14844,-1,1,-1.2797418,0.2175942,0,1,unassigned
14845,-1,0,3.1099198,0.95730007,1,1,unassigned
14846,-1,0,4.5455403,0.98949707,1,1,unassigned
14847,-1,0,3.8552468,0.97927046,1,1,unassigned
14848,-1,0,1.780051,0.8557032,1,1,unassigned
14849,-1,0,0.6756431,0.66276556,1,1,unassigned
14850,-1,0,3.7010572,0.97589785,1,1,unassigned
14851,-1,0,1.5816574,0.8294391,1,1,unassigned
14852,-1,0,7.7598815,0.99957365,1,1,unassigned
14853,-1,0,-0.059100658,0.4852291,0,1,unassigned
14854,-1,0,0.041956335,0.51048756,1,1,unassigned
14855,-1,1,2.4859374,0.92315,1,1,unassigned
14856,0,0,-0.86412156,0.29647896,0,0,unassigned
14857,-1,0,3.572086,0.97267073,1,1,unassigned
14858,0,1,-0.8972696,0.2896119,0,0,test
14859,-1,0,-0.7063368,0.33040878,0,1,unassigned
14860,-1,0,0.8015882,0.6903141,1,1,unassigned
14861,-1,0,-0.07818353,0.48046404,0,1,unassigned
14862,-1,0,-0.93597615,0.28171384,0,1,unassigned
14863,-1,0,-0.68802416,0.33447275,0,1,unassigned
14864,-1,0,-0.9949033,0.26994467,0,1,unassigned
14865,0,1,-1.5464883,0.17559405,0,0,val
14866,-1,0,-0.6502005,0.34294435,0,1,unassigned
14867,-1,1,0.9908364,0.72925305,1,1,unassigned
14868,-1,0,-0.11621334,0.47097933,0,1,unassigned
14869,-1,0,0.6025404,0.64623725,1,1,unassigned
14870,-1,0,0.49708214,0.62177336,1,1,unassigned
14871,-1,0,-0.6152694,0.35085812,0,1,unassigned
14872,-1,1,0.10841957,0.52707833,1,1,unassigned
14873,1,0,5.7072926,0.9966893,1,0,train
14874,-1,0,-0.16054612,0.45994946,0,1,unassigned
14875,-1,0,4.0136676,0.9822536,1,1,unassigned
14876,0,1,0.9294416,0.716962,1,1,unassigned
14877,-1,0,7.34678,0.99935573,1,1,unassigned
14878,1,0,-1.024534,0.26414517,0,1,unassigned
14879,0,0,1.2945457,0.78491557,1,1,val
14880,-1,0,-0.062455624,0.48439112,0,1,unassigned
14881,-1,0,-0.35440582,0.41231444,0,1,unassigned
14882,-1,0,1.1352761,0.75681126,1,1,unassigned
14883,-1,1,-0.8412086,0.3012803,0,1,unassigned
14884,1,0,-0.8102151,0.30784467,0,1,test
14885,-1,0,7.970156,0.99965453,1,1,unassigned
14886,-1,0,-1.0061369,0.26773655,0,1,unassigned
14887,-1,1,-1.2374355,0.22488268,0,1,unassigned
14888,-1,0,-0.05077137,0.4873099,0,1,unassigned
14889,0,0,1.487813,0.81574976,1,1,unassigned
14890,-1,0,0.14655581,0.5365735,1,1,unassigned
14891,-1,1,5.0069594,0.99335325,1,1,unassigned
14892,-1,1,3.5491397,0.97205406,1,1,unassigned
14893,-1,0,-0.81496966,0.3068325,0,1,unassigned
14894,1,0,-0.5184659,0.37321106,0,1,unassigned
14895,-1,1,1.3042693,0.7865526,1,1,unassigned
14896,-1,0,-1.1224093,0.24556464,0,1,unassigned
14897,-1,0,4.1141024,0.9839221,1,1,unassigned
14898,-1,0,8.355683,0.999765,1,1,unassigned
14899,-1,1,4.3062806,0.98669577,1,1,unassigned
14900,-1,1,3.984639,0.9817405,1,1,unassigned
14901,-1,0,-0.5186198,0.37317502,0,1,unassigned
14902,-1,0,0.87649,0.7060943,1,1,unassigned
14903,-1,0,0.119045764,0.5297263,1,1,unassigned
14904,-1,0,3.007694,0.95292056,1,1,unassigned
14905,-1,0,-0.9739363,0.2740966,0,1,unassigned
14906,1,0,2.7761266,0.9413721,1,0,unassigned
14907,-1,0,0.042263895,0.5105644,1,1,unassigned
14908,1,0,-0.63706654,0.34590995,0,1,val
14909,-1,0,-1.1941864,0.23251103,0,1,unassigned
14910,0,0,-0.5938581,0.35575014,0,0,val
14911,-1,0,0.10851136,0.5271013,1,1,unassigned
14912,-1,0,-0.7241429,0.32648134,0,1,unassigned
14913,-1,0,-1.3927522,0.19896875,0,1,unassigned
14914,-1,0,0.13859576,0.5345936,1,1,unassigned
14915,-1,0,2.1719909,0.897706,1,1,unassigned
14916,-1,0,-0.8004873,0.3099213,0,1,unassigned
14917,-1,0,1.7531785,0.8523532,1,1,unassigned
14918,-1,0,-0.53680575,0.36893097,0,1,unassigned
14919,1,0,-0.6816947,0.33588317,0,1,val
14920,-1,1,3.250243,0.9626818,1,1,unassigned
14921,-1,0,-0.64588076,0.34391838,0,1,unassigned
14922,-1,0,0.3073325,0.576234,1,1,unassigned
14923,-1,1,5.371525,0.9953745,1,1,unassigned
14924,1,1,2.8553889,0.94559664,1,0,val
14925,-1,0,1.5098717,0.8190422,1,1,unassigned
14926,-1,0,-0.54435134,0.36717594,0,1,unassigned
14927,-1,0,2.5910525,0.9302835,1,1,unassigned
14928,-1,1,-0.36533844,0.40966788,0,1,unassigned
14929,0,0,-0.9901247,0.27088743,0,0,unassigned
14930,0,0,-0.64035845,0.34516552,0,0,unassigned
14931,0,0,-0.6566949,0.34148246,0,0,test
14932,-1,0,-0.7857919,0.31307298,0,1,unassigned
14933,0,0,-0.6004779,0.35423434,0,0,unassigned
14934,-1,0,-0.88964295,0.2911835,0,1,unassigned
14935,-1,0,-0.46071643,0.38681588,0,1,unassigned
14936,-1,0,0.5380763,0.63136476,1,1,unassigned
14937,-1,0,5.201739,0.99452317,1,1,unassigned
14938,0,0,-0.48020494,0.38220376,0,0,val
14939,-1,0,-0.41638142,0.39738294,0,1,unassigned
14940,0,0,-0.46585175,0.3855985,0,0,unassigned
14941,-1,0,-0.35204697,0.4128861,0,1,unassigned
14942,-1,0,0.23012695,0.55727917,1,1,unassigned
14943,-1,0,1.3793727,0.79889023,1,1,unassigned
14944,-1,0,0.59181106,0.6437806,1,1,unassigned
14945,-1,0,-0.5494478,0.36599255,0,1,unassigned
14946,-1,1,2.2224185,0.90224475,1,1,unassigned
14947,-1,0,4.6373515,0.9904096,1,1,unassigned
14948,-1,0,-0.65371656,0.3421525,0,1,unassigned
14949,1,0,4.842369,0.99217343,1,0,val
14950,-1,0,-0.5726619,0.36062285,0,1,unassigned
14951,-1,0,-0.9541147,0.27805808,0,1,unassigned
14952,1,0,-0.65995276,0.34075022,0,1,unassigned
14953,-1,0,-0.9656893,0.27574053,0,1,unassigned
14954,-1,1,1.1912551,0.76696545,1,1,unassigned
14955,-1,0,2.250539,0.90469706,1,1,unassigned
14956,-1,0,-0.8471736,0.3000261,0,1,unassigned
14957,-1,0,-0.6361474,0.34611797,0,1,unassigned
14958,-1,0,-0.7307575,0.32502854,0,1,unassigned
14959,0,0,-1.0533035,0.25859123,0,0,test
14960,-1,0,-0.91140723,0.28671196,0,1,unassigned
14961,-1,0,-0.39333242,0.40291533,0,1,unassigned
14962,-1,0,1.6799407,0.8428967,1,1,unassigned
14963,-1,0,-0.85206926,0.29899898,0,1,unassigned
14964,1,1,-0.9229115,0.28436503,0,1,test
14965,-1,0,0.22586742,0.556228,1,1,unassigned
14966,-1,1,0.4320936,0.6063735,1,1,unassigned
14967,-1,0,0.445666,0.60960835,1,1,unassigned
14968,0,0,-0.33629104,0.4167107,0,0,test
14969,-1,1,-0.962849,0.27630815,0,1,unassigned
14970,-1,1,2.4539793,0.920852,1,1,unassigned
14971,-1,1,0.1613563,0.5402518,1,1,unassigned
14972,-1,0,0.19043696,0.54746586,1,1,unassigned
14973,-1,0,2.4334524,0.91934294,1,1,unassigned
14974,-1,0,-0.23031229,0.44267508,0,1,unassigned
14975,-1,0,0.46665177,0.61459094,1,1,unassigned
14976,-1,0,-0.50886834,0.37545884,0,1,unassigned
14977,-1,0,-0.11737776,0.4706892,0,1,unassigned
14978,-1,0,7.3600535,0.9993642,1,1,unassigned
14979,0,0,-0.439919,0.39176026,0,0,test
14980,1,0,-0.5142712,0.3741928,0,1,unassigned
14981,-1,0,-0.95119715,0.2786441,0,1,unassigned
14982,-1,0,-0.79171944,0.3117996,0,1,unassigned
14983,-1,1,-1.1708757,0.23669674,0,1,unassigned
14984,-1,0,-0.44475344,0.39060894,0,1,unassigned
14985,-1,0,2.2795184,0.90716654,1,1,unassigned
14986,-1,1,1.529078,0.8218714,1,1,unassigned
14987,-1,0,-0.12172488,0.46960634,0,1,unassigned
14988,-1,1,1.357163,0.79529816,1,1,unassigned
14989,0,0,-0.6889261,0.334272,0,0,unassigned
14990,0,0,-0.60741043,0.35265014,0,0,val
14991,-1,0,-0.78897834,0.31238806,0,1,unassigned
14992,-1,0,-0.41215712,0.39839497,0,1,unassigned
14993,-1,0,2.403169,0.9170686,1,1,unassigned
14994,1,0,-0.496513,0.37836048,0,1,val
14995,0,0,1.0355809,0.73799646,1,1,unassigned
14996,-1,0,-0.7034389,0.33105022,0,1,unassigned
14997,-1,0,5.2270174,0.9946591,1,1,unassigned
14998,-1,1,4.8529563,0.9922552,1,1,unassigned
14999,-1,0,-0.773154,0.3157972,0,1,unassigned
15000,-1,0,-0.61223924,0.35154858,0,1,unassigned
15001,-1,0,-0.8313265,0.30336466,0,1,unassigned
15002,-1,0,-0.07451372,0.48138016,0,1,unassigned
15003,-1,0,0.83538413,0.6974922,1,1,unassigned
15004,-1,1,3.1477425,0.9588197,1,1,unassigned
15005,-1,0,5.266875,0.9948667,1,1,unassigned
15006,-1,0,0.56790996,0.6382808,1,1,unassigned
15007,-1,0,2.1038864,0.8912804,1,1,unassigned
15008,-1,0,1.734489,0.8499858,1,1,unassigned
15009,-1,0,3.0423508,0.95445114,1,1,unassigned
15010,-1,1,2.6972845,0.93686616,1,1,unassigned
15011,-1,0,3.810516,0.9783426,1,1,unassigned
15012,-1,1,2.7293112,0.93873423,1,1,unassigned
15013,-1,0,0.1108028,0.52767235,1,1,unassigned
15014,0,0,-0.5081928,0.37561727,0,0,val
15015,-1,0,0.77641666,0.6849073,1,1,unassigned
15016,-1,0,-0.67662084,0.33701593,0,1,unassigned
15017,-1,0,-0.7413304,0.3227133,0,1,unassigned
15018,-1,0,-0.883137,0.29252815,0,1,unassigned
15019,-1,1,-0.000115558505,0.49997115,0,1,unassigned
15020,1,0,-0.50739586,0.3758042,0,1,unassigned
15021,-1,0,0.5387827,0.6315292,1,1,unassigned
15022,-1,0,2.96515,0.95097464,1,1,unassigned
15023,-1,0,0.8823955,0.70731837,1,1,unassigned
15024,-1,0,-0.7082355,0.32998887,0,1,unassigned
15025,-1,0,0.5907209,0.64353055,1,1,unassigned
15026,-1,1,5.399809,0.9955029,1,1,unassigned
15027,-1,0,3.7549582,0.97713375,1,1,unassigned
15028,-1,0,-0.4925336,0.37929693,0,1,unassigned
15029,-1,0,1.3275404,0.79043347,1,1,unassigned
15030,-1,0,1.7769125,0.8553152,1,1,unassigned
15031,-1,0,1.1012214,0.75048894,1,1,unassigned
15032,-1,0,0.94116354,0.7193346,1,1,unassigned
15033,-1,0,-0.91008115,0.28698322,0,1,unassigned
15034,-1,0,-0.82981825,0.3036835,0,1,unassigned
15035,-1,0,-0.851789,0.29905772,0,1,unassigned
15036,1,0,-0.6965164,0.33258504,0,1,test
15037,-1,0,-0.17823507,0.4555588,0,1,unassigned
15038,-1,0,0.49752787,0.62187815,1,1,unassigned
15039,-1,0,6.1548753,0.99788135,1,1,unassigned
15040,-1,0,2.824278,0.9439738,1,1,unassigned
15041,-1,0,0.0041849464,0.50104624,1,1,unassigned
15042,-1,1,-1.073695,0.25470105,0,1,unassigned
15043,-1,1,-1.1329677,0.24361382,0,1,unassigned
15044,-1,0,1.0196949,0.7349132,1,1,unassigned
15045,1,0,1.6310108,0.83630806,1,0,train
15046,1,0,8.042491,0.9996786,1,0,val
15047,-1,0,1.0507934,0.7409273,1,1,unassigned
15048,-1,0,0.36319026,0.58981246,1,1,unassigned
15049,-1,0,3.4510367,0.969262,1,1,unassigned
15050,-1,0,5.5148635,0.9959896,1,1,unassigned
15051,-1,0,0.591004,0.64359546,1,1,unassigned
15052,1,0,-0.5628294,0.36289304,0,1,unassigned
15053,-1,0,0.8832319,0.7074915,1,1,unassigned
15054,-1,0,-1.0060786,0.26774797,0,1,unassigned
15055,-1,0,1.7720218,0.8547089,1,1,unassigned
15056,0,1,-0.717204,0.32800898,0,0,unassigned
15057,-1,0,-1.1741691,0.23610222,0,1,unassigned
15058,-1,0,1.2524023,0.7777154,1,1,unassigned
15059,0,0,0.0060459524,0.50151145,1,1,unassigned
15060,-1,0,0.9917438,0.7294322,1,1,unassigned
15061,-1,1,-0.6329861,0.34683377,0,1,unassigned
15062,-1,0,-1.0189844,0.26522526,0,1,unassigned
15063,-1,0,-1.130684,0.2440349,0,1,unassigned
15064,0,1,-0.9881805,0.27127162,0,0,test
15065,-1,0,-1.0204242,0.2649448,0,1,unassigned
15066,-1,0,2.571387,0.9289972,1,1,unassigned
15067,-1,0,3.311487,0.96482074,1,1,unassigned
15068,-1,0,-0.7758877,0.31520686,0,1,unassigned
15069,-1,0,1.0745243,0.7454564,1,1,unassigned
15070,0,1,-0.79596174,0.31089002,0,0,train
15071,-1,0,0.2383962,0.55931836,1,1,unassigned
