node_id,label,sens,logit,prob,pred,error,split,degree,same_group_count,diff_group_count,same_group_ratio,boundary_score,self_group_exposure_deficit,normalized_degree,influence_proxy,minority,minority_isolated,correct,positive_pred,high_confidence
8436,-1,0,1.3574018,0.7953371,1,1,unassigned,9.0,8.0,1.0,0.8888889,0.11111111,0.111111104,0.013539651,0.0015044058,0,0,0,1,0
8437,-1,0,5.7836065,0.9969318,1,1,unassigned,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,1
8438,-1,1,11.556094,0.99999046,1,1,unassigned,26.0,24.0,2.0,0.9230769,0.07692308,0.07692307,0.046421662,0.0035708973,1,0,0,1,1
8439,-1,0,8.665657,0.9998276,1,1,unassigned,13.0,12.0,1.0,0.9230769,0.07692308,0.07692307,0.021276595,0.0016366612,0,0,0,1,1
8440,-1,0,0.6694377,0.66137725,1,1,unassigned,9.0,8.0,1.0,0.8888889,0.11111111,0.111111104,0.013539651,0.0015044058,0,0,0,1,0
8441,-1,0,2.396163,0.91653425,1,1,unassigned,13.0,12.0,1.0,0.9230769,0.07692308,0.07692307,0.021276595,0.0016366612,0,0,0,1,1
8442,-1,1,9.553417,0.9999291,1,1,unassigned,12.0,11.0,1.0,0.9166667,0.083333336,0.08333331,0.01934236,0.0016118633,1,0,0,1,1
8443,-1,1,4.8742547,0.9924171,1,1,unassigned,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,1,1
8444,-1,0,-0.49422526,0.3788987,0,1,unassigned,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0
8445,-1,1,-1.2136912,0.2290486,0,1,unassigned,19.0,17.0,2.0,0.8947368,0.10526316,0.10526317,0.032882012,0.0034612645,1,0,0,0,0
8446,0,0,-1.194855,0.23239176,0,0,val,16.0,15.0,1.0,0.9375,0.0625,0.0625,0.027079303,0.0016924564,0,0,1,0,0
8447,-1,0,1.7485216,0.8517662,1,1,unassigned,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0
8448,-1,0,0.0686343,0.51715183,1,1,unassigned,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0
8449,-1,0,1.7280693,0.84916526,1,1,unassigned,8.0,8.0,0.0,1.0,0.0,0.0,0.0116054155,0.0,0,0,0,1,0
8450,-1,0,1.1828723,0.7654638,1,1,unassigned,16.0,16.0,0.0,1.0,0.0,0.0,0.027079303,0.0,0,0,0,1,0
8451,-1,0,0.3051978,0.5757127,1,1,unassigned,7.0,7.0,0.0,1.0,0.0,0.0,0.00967118,0.0,0,0,0,1,0
8452,-1,0,-0.19732869,0.45082727,0,1,unassigned,33.0,33.0,0.0,1.0,0.0,0.0,0.059961315,0.0,0,0,0,0,0
8453,-1,0,-0.07885123,0.48029745,0,1,unassigned,18.0,17.0,1.0,0.9444444,0.055555556,0.055555582,0.030947777,0.0017193209,0,0,0,0,0
8454,-1,0,-0.329748,0.41830194,0,1,unassigned,43.0,42.0,1.0,0.9767442,0.023255814,0.023255825,0.079303674,0.0018442714,0,0,0,0,0
8455,-1,0,-0.22623615,0.44368097,0,1,unassigned,29.0,29.0,0.0,1.0,0.0,0.0,0.05222437,0.0,0,0,0,0,0
8456,-1,0,-0.8281453,0.30403736,0,1,unassigned,79.0,78.0,1.0,0.98734176,0.012658228,0.012658238,0.14893617,0.001885268,0,0,0,0,0
8457,-1,0,-0.71821815,0.3277855,0,1,unassigned,20.0,19.0,1.0,0.95,0.05,0.050000012,0.034816246,0.0017408123,0,0,0,0,0
8458,-1,0,-0.34829286,0.41379648,0,1,unassigned,31.0,29.0,2.0,0.9354839,0.06451613,0.06451613,0.056092843,0.003618893,0,0,0,0,0
8459,-1,0,-0.52854526,0.37085626,0,1,unassigned,141.0,140.0,1.0,0.9929078,0.0070921984,0.007092178,0.2688588,0.0019067999,0,0,0,0,0
8460,-1,1,0.8310265,0.6965719,1,1,unassigned,72.0,63.0,9.0,0.875,0.125,0.125,0.13539653,0.016924566,1,0,0,1,0
8461,-1,0,-0.817348,0.3063269,0,1,unassigned,50.0,50.0,0.0,1.0,0.0,0.0,0.092843324,0.0,0,0,0,0,0
8462,-1,0,-0.61703044,0.35045713,0,1,unassigned,35.0,35.0,0.0,1.0,0.0,0.0,0.06382979,0.0,0,0,0,0,0
8463,-1,0,-0.93805,0.2812944,0,1,unassigned,33.0,33.0,0.0,1.0,0.0,0.0,0.059961315,0.0,0,0,0,0,0
8464,-1,0,0.07098341,0.5177384,1,1,unassigned,55.0,55.0,0.0,1.0,0.0,0.0,0.102514505,0.0,0,0,0,1,0
8465,-1,0,-1.3847337,0.20024984,0,1,unassigned,79.0,77.0,2.0,0.9746835,0.025316456,0.025316477,0.14893617,0.003770536,0,0,0,0,0
8466,-1,0,3.4850411,0.97025913,1,1,unassigned,117.0,116.0,1.0,0.991453,0.008547009,0.008547008,0.22243714,0.0019011722,0,0,0,1,1
8467,-1,0,0.6866978,0.66523194,1,1,unassigned,39.0,39.0,0.0,1.0,0.0,0.0,0.07156673,0.0,0,0,0,1,0
8468,-1,0,0.053013995,0.5132504,1,1,unassigned,11.0,11.0,0.0,1.0,0.0,0.0,0.017408123,0.0,0,0,0,1,0
8469,-1,0,-0.13269539,0.46687478,0,1,unassigned,47.0,46.0,1.0,0.9787234,0.021276595,0.021276593,0.08704062,0.001851928,0,0,0,0,0
8470,1,0,1.2769761,0.7819346,1,0,unassigned,16.0,15.0,1.0,0.9375,0.0625,0.0625,0.027079303,0.0016924564,0,0,1,1,0
8471,-1,1,0.93405694,0.71789765,1,1,unassigned,3.0,3.0,0.0,1.0,0.0,0.0,0.001934236,0.0,1,0,0,1,0
8472,1,1,-0.8952562,0.2900263,0,1,test,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0
8473,-1,1,-0.033447087,0.491639,0,1,unassigned,6.0,6.0,0.0,1.0,0.0,0.0,0.007736944,0.0,1,0,0,0,0
8474,-1,0,-1.3350317,0.20832828,0,1,unassigned,34.0,34.0,0.0,1.0,0.0,0.0,0.061895553,0.0,0,0,0,0,0
8475,-1,0,-0.80018026,0.30998695,0,1,unassigned,40.0,40.0,0.0,1.0,0.0,0.0,0.07350097,0.0,0,0,0,0,0
8476,-1,0,-1.2647357,0.22015975,0,1,unassigned,53.0,52.0,1.0,0.9811321,0.018867925,0.01886791,0.09864604,0.0018612461,0,0,0,0,0
8477,-1,0,-0.5390106,0.3684178,0,1,unassigned,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0
8478,1,1,3.662347,0.97497034,1,0,val,5.0,5.0,0.0,1.0,0.0,0.0,0.0058027077,0.0,1,0,1,1,1
8479,1,0,7.4288497,0.99940646,1,0,test,8.0,3.0,5.0,0.375,0.625,0.625,0.0116054155,0.0072533847,0,0,1,1,1
8480,0,0,0.21434125,0.5533811,1,1,test,7.0,5.0,2.0,0.71428573,0.2857143,0.28571427,0.00967118,0.0027631943,0,0,0,1,0
8481,-1,0,-0.897165,0.28963342,0,1,unassigned,18.0,18.0,0.0,1.0,0.0,0.0,0.030947777,0.0,0,0,0,0,0
8482,0,1,-0.8322502,0.3031695,0,0,unassigned,9.0,9.0,0.0,1.0,0.0,0.0,0.013539651,0.0,1,0,1,0,0
8483,-1,0,-1.0218427,0.2646686,0,1,unassigned,113.0,105.0,8.0,0.9292035,0.07079646,0.07079649,0.21470019,0.015200013,0,0,0,0,0
8484,-1,0,1.7078686,0.8465596,1,1,unassigned,67.0,67.0,0.0,1.0,0.0,0.0,0.12572534,0.0,0,0,0,1,0
8485,1,1,0.33502877,0.5829825,1,0,unassigned,4.0,4.0,0.0,1.0,0.0,0.0,0.003868472,0.0,1,0,1,1,0
8486,-1,1,0.10023841,0.52503866,1,1,unassigned,56.0,54.0,2.0,0.96428573,0.035714287,0.03571427,0.10444874,0.0037303125,1,0,0,1,0
8487,0,1,-1.3129759,0.2119893,0,0,unassigned,14.0,14.0,0.0,1.0,0.0,0.0,0.023210831,0.0,1,0,1,0,0
8488,-1,1,-1.0728731,0.2548571,0,1,unassigned,24.0,24.0,0.0,1.0,0.0,0.0,0.04255319,0.0,1,0,0,0,0
8489,-1,0,-0.5139497,0.37426808,0,1,unassigned,77.0,74.0,3.0,0.96103895,0.038961038,0.038961053,0.14506769,0.0056519876,0,0,0,0,0
8490,-1,1,3.87558,0.9796792,1,1,unassigned,6.0,6.0,0.0,1.0,0.0,0.0,0.007736944,0.0,1,0,0,1,1
8491,-1,0,-0.99410653,0.27010173,0,1,unassigned,3.0,3.0,0.0,1.0,0.0,0.0,0.001934236,0.0,0,0,0,0,0
8492,-1,1,5.213124,0.99458486,1,1,unassigned,3.0,3.0,0.0,1.0,0.0,0.0,0.001934236,0.0,1,0,0,1,1
8493,0,1,0.670211,0.6615504,1,1,unassigned,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,1,0
8494,-1,1,1.1826017,0.76541525,1,1,unassigned,5.0,4.0,1.0,0.8,0.2,0.19999999,0.0058027077,0.0011605415,1,0,0,1,0
8495,0,0,-0.2080682,0.44816983,0,0,test,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0,0
8496,-1,1,0.055599675,0.51389635,1,1,unassigned,3.0,3.0,0.0,1.0,0.0,0.0,0.001934236,0.0,1,0,0,1,0
8497,-1,1,2.3103735,0.9097325,1,1,unassigned,8.0,8.0,0.0,1.0,0.0,0.0,0.0116054155,0.0,1,0,0,1,1
8498,-1,0,6.400451,0.9983419,1,1,unassigned,11.0,11.0,0.0,1.0,0.0,0.0,0.017408123,0.0,0,0,0,1,1
8499,-1,0,0.7445878,0.67799824,1,1,unassigned,16.0,16.0,0.0,1.0,0.0,0.0,0.027079303,0.0,0,0,0,1,0
8500,-1,0,1.119868,0.75396425,1,1,unassigned,11.0,11.0,0.0,1.0,0.0,0.0,0.017408123,0.0,0,0,0,1,0
8501,-1,1,3.3048978,0.96459645,1,1,unassigned,28.0,22.0,6.0,0.78571427,0.21428572,0.21428573,0.050290134,0.010776457,1,0,0,1,1
8502,-1,1,-1.285943,0.21654029,0,1,unassigned,14.0,14.0,0.0,1.0,0.0,0.0,0.023210831,0.0,1,0,0,0,0
8503,-1,1,0.7097914,0.6703551,1,1,unassigned,43.0,43.0,0.0,1.0,0.0,0.0,0.079303674,0.0,1,0,0,1,0
8504,0,1,-0.9644905,0.27598003,0,0,unassigned,59.0,58.0,1.0,0.9830508,0.016949153,0.016949177,0.11025145,0.0018686686,1,0,1,0,0
8505,-1,0,2.4084017,0.9174658,1,1,unassigned,35.0,34.0,1.0,0.9714286,0.028571429,0.028571427,0.06382979,0.0018237082,0,0,0,1,1
8506,1,0,9.833365,0.99994636,1,0,unassigned,3.0,3.0,0.0,1.0,0.0,0.0,0.001934236,0.0,0,0,1,1,1
8507,-1,0,0.6592842,0.6590996,1,1,unassigned,21.0,21.0,0.0,1.0,0.0,0.0,0.036750484,0.0,0,0,0,1,0
8508,-1,0,10.448336,0.99997103,1,1,unassigned,4.0,4.0,0.0,1.0,0.0,0.0,0.003868472,0.0,0,0,0,1,1
8509,1,1,2.253143,0.90492135,1,0,test,10.0,8.0,2.0,0.8,0.2,0.19999999,0.015473888,0.0030947777,1,0,1,1,1
8510,-1,0,3.0978181,0.9568026,1,1,unassigned,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,1
8511,0,1,0.23966211,0.5596304,1,1,test,13.0,13.0,0.0,1.0,0.0,0.0,0.021276595,0.0,1,0,0,1,0
8512,-1,0,2.0157135,0.88243705,1,1,unassigned,36.0,36.0,0.0,1.0,0.0,0.0,0.065764025,0.0,0,0,0,1,0
8513,-1,1,-0.06604353,0.48349515,0,1,unassigned,3.0,3.0,0.0,1.0,0.0,0.0,0.001934236,0.0,1,0,0,0,0
8514,-1,0,-0.7901383,0.31213897,0,1,unassigned,29.0,29.0,0.0,1.0,0.0,0.0,0.05222437,0.0,0,0,0,0,0
8515,-1,0,0.52145445,0.6274878,1,1,unassigned,4.0,4.0,0.0,1.0,0.0,0.0,0.003868472,0.0,0,0,0,1,0
8516,-1,0,1.6112933,0.83359087,1,1,unassigned,11.0,9.0,2.0,0.8181818,0.18181819,0.18181819,0.017408123,0.0031651135,0,0,0,1,0
8517,-1,0,0.49424368,0.6211056,1,1,unassigned,5.0,5.0,0.0,1.0,0.0,0.0,0.0058027077,0.0,0,0,0,1,0
8518,-1,0,0.78828084,0.68746203,1,1,unassigned,6.0,6.0,0.0,1.0,0.0,0.0,0.007736944,0.0,0,0,0,1,0
8519,-1,0,2.3191822,0.9104533,1,1,unassigned,3.0,3.0,0.0,1.0,0.0,0.0,0.001934236,0.0,0,0,0,1,1
8520,-1,0,0.06528705,0.51631594,1,1,unassigned,8.0,8.0,0.0,1.0,0.0,0.0,0.0116054155,0.0,0,0,0,1,0
8521,-1,0,-1.0426455,0.26063988,0,1,unassigned,50.0,50.0,0.0,1.0,0.0,0.0,0.092843324,0.0,0,0,0,0,0
8522,-1,1,0.2873004,0.5713351,1,1,unassigned,39.0,39.0,0.0,1.0,0.0,0.0,0.07156673,0.0,1,0,0,1,0
8523,-1,0,-0.29516858,0.42673898,0,1,unassigned,3.0,2.0,1.0,0.6666667,0.33333334,0.3333333,0.001934236,0.00064474536,0,0,0,0,0
8524,-1,1,-0.63172907,0.3471186,0,1,unassigned,37.0,37.0,0.0,1.0,0.0,0.0,0.06769826,0.0,1,0,0,0,0
8525,-1,0,2.7212021,0.93826616,1,1,unassigned,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,1
8526,-1,0,-1.3918841,0.19910713,0,1,unassigned,101.0,100.0,1.0,0.990099,0.00990099,0.009900987,0.19148937,0.0018959343,0,0,0,0,0
8527,-1,0,2.2413013,0.9038976,1,1,unassigned,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,1
8528,-1,0,3.22752,0.9618569,1,1,unassigned,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,1
8529,-1,1,4.89718,0.99258775,1,1,unassigned,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,1,1
8530,-1,0,-0.14073002,0.4648754,0,1,unassigned,98.0,98.0,0.0,1.0,0.0,0.0,0.18568665,0.0,0,0,0,0,0
8531,1,1,0.255897,0.5636274,1,0,unassigned,21.0,20.0,1.0,0.95238096,0.04761905,0.047619045,0.036750484,0.0017500231,1,0,1,1,0
8532,-1,0,2.7373383,0.93919426,1,1,unassigned,42.0,38.0,4.0,0.9047619,0.0952381,0.09523809,0.07736944,0.007368518,0,0,0,1,1
8533,-1,0,1.1420805,0.75806147,1,1,unassigned,26.0,26.0,0.0,1.0,0.0,0.0,0.046421662,0.0,0,0,0,1,0
8534,-1,1,-0.17825738,0.45555332,0,1,unassigned,22.0,22.0,0.0,1.0,0.0,0.0,0.03868472,0.0,1,0,0,0,0
8535,1,0,1.1919382,0.7670875,1,0,test,23.0,23.0,0.0,1.0,0.0,0.0,0.040618956,0.0,0,0,1,1,0
8536,-1,0,0.15282145,0.5381312,1,1,unassigned,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0
8537,0,0,0.7819012,0.68608975,1,1,unassigned,12.0,12.0,0.0,1.0,0.0,0.0,0.01934236,0.0,0,0,0,1,0
8538,-1,0,-1.5811002,0.17063971,0,1,unassigned,99.0,99.0,0.0,1.0,0.0,0.0,0.1876209,0.0,0,0,0,0,0
8539,-1,0,10.205717,0.99996305,1,1,unassigned,12.0,10.0,2.0,0.8333333,0.16666667,0.16666669,0.01934236,0.0032237265,0,0,0,1,1
8540,-1,1,4.1343064,0.9842387,1,1,unassigned,61.0,61.0,0.0,1.0,0.0,0.0,0.114119925,0.0,1,0,0,1,1
8541,-1,0,-0.2214535,0.44486183,0,1,unassigned,6.0,5.0,1.0,0.8333333,0.16666667,0.16666669,0.007736944,0.0012894907,0,0,0,0,0
8542,1,0,0.57362384,0.6395989,1,0,unassigned,34.0,33.0,1.0,0.9705882,0.029411765,0.029411793,0.061895553,0.0018204574,0,0,1,1,0
8543,-1,1,0.430386,0.60596585,1,1,unassigned,27.0,23.0,4.0,0.8518519,0.14814815,0.14814812,0.0483559,0.007163837,1,0,0,1,0
8544,-1,0,0.55486864,0.6352644,1,1,unassigned,25.0,25.0,0.0,1.0,0.0,0.0,0.044487428,0.0,0,0,0,1,0
8545,-1,1,0.5655572,0.6377374,1,1,unassigned,17.0,17.0,0.0,1.0,0.0,0.0,0.029013539,0.0,1,0,0,1,0
8546,-1,0,0.30441517,0.5755215,1,1,unassigned,76.0,75.0,1.0,0.9868421,0.013157895,0.013157904,0.14313346,0.0018833351,0,0,0,1,0
8547,-1,1,2.2597563,0.9054887,1,1,unassigned,25.0,24.0,1.0,0.96,0.04,0.04000002,0.044487428,0.001779497,1,0,0,1,1
8548,0,0,-0.9866678,0.27157074,0,0,unassigned,26.0,26.0,0.0,1.0,0.0,0.0,0.046421662,0.0,0,0,1,0,0
8549,-1,0,-1.1375933,0.2427625,0,1,unassigned,26.0,25.0,1.0,0.96153843,0.03846154,0.038461566,0.046421662,0.0017854486,0,0,0,0,0
8550,0,0,-1.24933,0.22281612,0,0,val,12.0,12.0,0.0,1.0,0.0,0.0,0.01934236,0.0,0,0,1,0,0
8551,-1,0,5.1223655,0.99407345,1,1,unassigned,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,1
8552,-1,1,3.1385286,0.9584543,1,1,unassigned,4.0,1.0,3.0,0.25,0.75,0.75,0.003868472,0.002901354,1,0,0,1,1
8553,-1,0,-0.024937332,0.49376598,0,1,unassigned,3.0,3.0,0.0,1.0,0.0,0.0,0.001934236,0.0,0,0,0,0,0
8554,-1,0,9.691554,0.99993825,1,1,unassigned,41.0,36.0,5.0,0.8780488,0.12195122,0.12195122,0.07543521,0.009199415,0,0,0,1,1
8555,-1,1,-0.22888918,0.44302624,0,1,unassigned,28.0,28.0,0.0,1.0,0.0,0.0,0.050290134,0.0,1,0,0,0,0
8556,-1,1,-0.50451124,0.3764811,0,1,unassigned,37.0,37.0,0.0,1.0,0.0,0.0,0.06769826,0.0,1,0,0,0,0
8557,-1,1,1.2784345,0.7821832,1,1,unassigned,5.0,2.0,3.0,0.4,0.6,0.6,0.0058027077,0.0034816249,1,0,0,1,0
8558,-1,1,1.6878302,0.8439386,1,1,unassigned,10.0,9.0,1.0,0.9,0.1,0.100000024,0.015473888,0.0015473888,1,0,0,1,0
8559,-1,0,5.486378,0.9958742,1,1,unassigned,8.0,8.0,0.0,1.0,0.0,0.0,0.0116054155,0.0,0,0,0,1,1
8560,0,0,-0.5069947,0.3758983,0,0,unassigned,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0,0
8561,-1,1,-0.9177757,0.28541133,0,1,unassigned,32.0,31.0,1.0,0.96875,0.03125,0.03125,0.058027077,0.0018133462,1,0,0,0,0
8562,-1,1,0.9833638,0.72777516,1,1,unassigned,7.0,7.0,0.0,1.0,0.0,0.0,0.00967118,0.0,1,0,0,1,0
8563,-1,1,-0.92480654,0.28397954,0,1,unassigned,37.0,35.0,2.0,0.9459459,0.054054055,0.05405408,0.06769826,0.0036593657,1,0,0,0,0
8564,-1,0,0.5107166,0.6249744,1,1,unassigned,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0
8565,0,0,-0.04591441,0.48852345,0,0,unassigned,11.0,11.0,0.0,1.0,0.0,0.0,0.017408123,0.0,0,0,1,0,0
8566,-1,0,-0.04724285,0.4881915,0,1,unassigned,12.0,11.0,1.0,0.9166667,0.083333336,0.08333331,0.01934236,0.0016118633,0,0,0,0,0
8567,0,1,0.5875365,0.6427997,1,1,unassigned,52.0,51.0,1.0,0.9807692,0.01923077,0.019230783,0.0967118,0.0018598423,1,0,0,1,0
8568,-1,1,2.7418597,0.93945193,1,1,unassigned,11.0,10.0,1.0,0.90909094,0.09090909,0.090909064,0.017408123,0.0015825568,1,0,0,1,1
8569,-1,0,17.931084,1.0,1,1,unassigned,2.0,1.0,1.0,0.5,0.5,0.5,0.0,0.0,0,0,0,1,1
8570,-1,0,0.7205583,0.67272997,1,1,unassigned,49.0,49.0,0.0,1.0,0.0,0.0,0.09090909,0.0,0,0,0,1,0
8571,0,0,0.042053074,0.5105117,1,1,test,13.0,13.0,0.0,1.0,0.0,0.0,0.021276595,0.0,0,0,0,1,0
8572,-1,0,2.299764,0.90885746,1,1,unassigned,18.0,18.0,0.0,1.0,0.0,0.0,0.030947777,0.0,0,0,0,1,1
8573,-1,1,11.467854,0.9999895,1,1,unassigned,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,1,1
8574,-1,0,-1.5963459,0.16849294,0,1,unassigned,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0
8575,-1,0,-0.22381175,0.4442795,0,1,unassigned,30.0,30.0,0.0,1.0,0.0,0.0,0.054158606,0.0,0,0,0,0,0
8576,0,0,-0.8468137,0.3001017,0,0,unassigned,18.0,18.0,0.0,1.0,0.0,0.0,0.030947777,0.0,0,0,1,0,0
8577,-1,0,2.0602763,0.88698184,1,1,unassigned,9.0,9.0,0.0,1.0,0.0,0.0,0.013539651,0.0,0,0,0,1,0
8578,-1,0,6.1195736,0.9978054,1,1,unassigned,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,1
8579,-1,1,0.2705413,0.5672258,1,1,unassigned,8.0,7.0,1.0,0.875,0.125,0.125,0.0116054155,0.0014506769,1,0,0,1,0
8580,-1,0,-0.7989978,0.31023994,0,1,unassigned,26.0,25.0,1.0,0.96153843,0.03846154,0.038461566,0.046421662,0.0017854486,0,0,0,0,0
8581,1,0,0.2140398,0.5533066,1,0,test,7.0,7.0,0.0,1.0,0.0,0.0,0.00967118,0.0,0,0,1,1,0
8582,-1,1,-0.15482235,0.46137157,0,1,unassigned,19.0,19.0,0.0,1.0,0.0,0.0,0.032882012,0.0,1,0,0,0,0
8583,-1,0,1.5151289,0.81982005,1,1,unassigned,12.0,12.0,0.0,1.0,0.0,0.0,0.01934236,0.0,0,0,0,1,0
8584,-1,0,-0.22122103,0.4449192,0,1,unassigned,23.0,21.0,2.0,0.9130435,0.08695652,0.0869565,0.040618956,0.0035320832,0,0,0,0,0
8585,-1,0,-0.43232188,0.393572,0,1,unassigned,37.0,37.0,0.0,1.0,0.0,0.0,0.06769826,0.0,0,0,0,0,0
8586,1,1,-0.50668186,0.37597167,0,1,test,47.0,47.0,0.0,1.0,0.0,0.0,0.08704062,0.0,1,0,0,0,0
8587,-1,1,-0.86628455,0.296028,0,1,unassigned,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0
8588,-1,0,1.2849562,0.78329223,1,1,unassigned,10.0,10.0,0.0,1.0,0.0,0.0,0.015473888,0.0,0,0,0,1,0
8589,-1,0,1.033006,0.7374982,1,1,unassigned,35.0,34.0,1.0,0.9714286,0.028571429,0.028571427,0.06382979,0.0018237082,0,0,0,1,0
8590,-1,0,-0.43418932,0.3931264,0,1,unassigned,70.0,69.0,1.0,0.98571426,0.014285714,0.014285743,0.13152805,0.0018789722,0,0,0,0,0
8591,-1,0,-0.19282834,0.45194173,0,1,unassigned,39.0,39.0,0.0,1.0,0.0,0.0,0.07156673,0.0,0,0,0,0,0
8592,-1,1,1.2876048,0.78374153,1,1,unassigned,3.0,2.0,1.0,0.6666667,0.33333334,0.3333333,0.001934236,0.00064474536,1,0,0,1,0
8593,-1,0,-0.38967782,0.40379485,0,1,unassigned,13.0,13.0,0.0,1.0,0.0,0.0,0.021276595,0.0,0,0,0,0,0
8594,-1,0,7.706886,0.9995504,1,1,unassigned,8.0,8.0,0.0,1.0,0.0,0.0,0.0116054155,0.0,0,0,0,1,1
8595,-1,0,-1.1227694,0.24549796,0,1,unassigned,81.0,80.0,1.0,0.9876543,0.012345679,0.012345672,0.15280464,0.0018864771,0,0,0,0,0
8596,1,0,-1.1908231,0.23311177,0,1,unassigned,28.0,26.0,2.0,0.9285714,0.071428575,0.0714286,0.050290134,0.0035921526,0,0,0,0,0
8597,-1,0,0.4960851,0.6215389,1,1,unassigned,30.0,30.0,0.0,1.0,0.0,0.0,0.054158606,0.0,0,0,0,1,0
8598,-1,0,-0.77411443,0.31558973,0,1,unassigned,24.0,24.0,0.0,1.0,0.0,0.0,0.04255319,0.0,0,0,0,0,0
8599,1,0,3.50832,0.9709236,1,0,unassigned,5.0,5.0,0.0,1.0,0.0,0.0,0.0058027077,0.0,0,0,1,1,1
8600,-1,1,-0.38243246,0.40554035,0,1,unassigned,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0
8601,1,0,2.5637977,0.928495,1,0,val,3.0,3.0,0.0,1.0,0.0,0.0,0.001934236,0.0,0,0,1,1,1
8602,-1,0,-1.2483935,0.22297835,0,1,unassigned,74.0,71.0,3.0,0.9594595,0.04054054,0.040540516,0.13926499,0.0056458777,0,0,0,0,0
8603,-1,1,-1.640554,0.1623897,0,1,unassigned,93.0,91.0,2.0,0.97849464,0.021505376,0.021505356,0.17601547,0.0037852789,1,0,0,0,0
8604,-1,0,-0.89573157,0.28992844,0,1,unassigned,34.0,34.0,0.0,1.0,0.0,0.0,0.061895553,0.0,0,0,0,0,0
8605,0,0,1.624852,0.8354632,1,1,unassigned,8.0,7.0,1.0,0.875,0.125,0.125,0.0116054155,0.0014506769,0,0,0,1,0
8606,-1,0,-0.87922496,0.29333842,0,1,unassigned,9.0,9.0,0.0,1.0,0.0,0.0,0.013539651,0.0,0,0,0,0,0
8607,-1,0,0.9509513,0.72130644,1,1,unassigned,3.0,3.0,0.0,1.0,0.0,0.0,0.001934236,0.0,0,0,0,1,0
8608,-1,0,-1.6832938,0.1566598,0,1,unassigned,31.0,31.0,0.0,1.0,0.0,0.0,0.056092843,0.0,0,0,0,0,0
8609,1,1,3.1581008,0.9592268,1,0,val,8.0,8.0,0.0,1.0,0.0,0.0,0.0116054155,0.0,1,0,1,1,1
8610,-1,0,0.6723445,0.6620279,1,1,unassigned,5.0,4.0,1.0,0.8,0.2,0.19999999,0.0058027077,0.0011605415,0,0,0,1,0
8611,-1,0,6.7557406,0.9988372,1,1,unassigned,2.0,1.0,1.0,0.5,0.5,0.5,0.0,0.0,0,0,0,1,1
8612,-1,0,-1.5483773,0.17532077,0,1,unassigned,39.0,39.0,0.0,1.0,0.0,0.0,0.07156673,0.0,0,0,0,0,0
8613,-1,0,-0.2711598,0.43262234,0,1,unassigned,5.0,5.0,0.0,1.0,0.0,0.0,0.0058027077,0.0,0,0,0,0,0
8614,-1,0,4.324121,0.9869279,1,1,unassigned,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,1
8615,-1,0,-1.0075338,0.2674628,0,1,unassigned,4.0,4.0,0.0,1.0,0.0,0.0,0.003868472,0.0,0,0,0,0,0
8616,-1,0,-0.36900344,0.4087819,0,1,unassigned,88.0,85.0,3.0,0.96590906,0.03409091,0.034090936,0.1663443,0.0056708287,0,0,0,0,0
8617,-1,0,0.07423484,0.51855016,1,1,unassigned,3.0,3.0,0.0,1.0,0.0,0.0,0.001934236,0.0,0,0,0,1,0
8618,-1,0,-0.566413,0.3620649,0,1,unassigned,36.0,36.0,0.0,1.0,0.0,0.0,0.065764025,0.0,0,0,0,0,0
8619,-1,1,-0.73073494,0.32503346,0,1,unassigned,64.0,64.0,0.0,1.0,0.0,0.0,0.11992263,0.0,1,0,0,0,0
