node_id,label,sens,logit,prob,pred,error,split,degree,same_group_count,diff_group_count,same_group_ratio,boundary_score,self_group_exposure_deficit,normalized_degree,influence_proxy,minority,minority_isolated,correct,positive_pred,high_confidence
2110,-1,0,-0.9877689,0.27135298,0,1,unassigned,29.0,29.0,0.0,1.0,0.0,0.0,0.05222437,0.0,0,0,0,0,0
2111,-1,0,0.019544631,0.504886,1,1,unassigned,4.0,4.0,0.0,1.0,0.0,0.0,0.003868472,0.0,0,0,0,1,0
2112,-1,0,0.067007184,0.5167455,1,1,unassigned,3.0,3.0,0.0,1.0,0.0,0.0,0.001934236,0.0,0,0,0,1,0
2113,1,0,1.8144815,0.8599026,1,0,test,7.0,7.0,0.0,1.0,0.0,0.0,0.00967118,0.0,0,0,1,1,0
2114,-1,0,-0.57645166,0.35974947,0,1,unassigned,3.0,3.0,0.0,1.0,0.0,0.0,0.001934236,0.0,0,0,0,0,0
2115,-1,1,-0.42431667,0.3954843,0,1,unassigned,98.0,96.0,2.0,0.97959185,0.020408163,0.020408154,0.18568665,0.0037895234,1,0,0,0,0
2116,-1,0,-0.42633733,0.39500126,0,1,unassigned,74.0,74.0,0.0,1.0,0.0,0.0,0.13926499,0.0,0,0,0,0,0
2117,-1,0,-0.8198471,0.30579612,0,1,unassigned,34.0,34.0,0.0,1.0,0.0,0.0,0.061895553,0.0,0,0,0,0,0
2118,-1,1,-0.7207296,0.32723236,0,1,unassigned,10.0,10.0,0.0,1.0,0.0,0.0,0.015473888,0.0,1,0,0,0,0
2119,1,0,2.6225855,0.93230104,1,0,unassigned,61.0,33.0,28.0,0.5409836,0.45901638,0.45901638,0.114119925,0.052382916,0,0,1,1,1
2120,1,0,10.797535,0.9999795,1,0,unassigned,4.0,4.0,0.0,1.0,0.0,0.0,0.003868472,0.0,0,0,1,1,1
2121,-1,0,-0.57501733,0.3600799,0,1,unassigned,6.0,5.0,1.0,0.8333333,0.16666667,0.16666669,0.007736944,0.0012894907,0,0,0,0,0
2122,-1,0,-0.28678608,0.42879087,0,1,unassigned,92.0,91.0,1.0,0.98913044,0.010869565,0.010869563,0.17408124,0.0018921874,0,0,0,0,0
2123,-1,0,-0.42404482,0.39554927,0,1,unassigned,121.0,120.0,1.0,0.9917355,0.008264462,0.008264482,0.23017408,0.001902265,0,0,0,0,0
2124,1,1,-0.63580143,0.34619626,0,1,unassigned,28.0,27.0,1.0,0.96428573,0.035714287,0.03571427,0.050290134,0.0017960763,1,0,0,0,0
2125,-1,0,-0.790182,0.3121296,0,1,unassigned,58.0,56.0,2.0,0.9655172,0.03448276,0.034482777,0.10831721,0.0037350762,0,0,0,0,0
2126,-1,0,-0.70356864,0.3310215,0,1,unassigned,148.0,141.0,7.0,0.9527027,0.0472973,0.0472973,0.28239846,0.013356685,0,0,0,0,0
2127,-1,0,-0.8943784,0.2902071,0,1,unassigned,3.0,3.0,0.0,1.0,0.0,0.0,0.001934236,0.0,0,0,0,0,0
2128,-1,0,0.86125505,0.7029228,1,1,unassigned,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0
2129,0,0,-0.7005253,0.33169577,0,0,val,94.0,93.0,1.0,0.9893617,0.010638298,0.010638297,0.17794971,0.0018930819,0,0,1,0,0
2130,-1,0,-0.3471518,0.4140733,0,1,unassigned,18.0,18.0,0.0,1.0,0.0,0.0,0.030947777,0.0,0,0,0,0,0
2131,-1,0,0.44263282,0.6088862,1,1,unassigned,49.0,46.0,3.0,0.93877554,0.06122449,0.06122446,0.09090909,0.005565863,0,0,0,1,0
2132,-1,1,-0.21548152,0.44633713,0,1,unassigned,3.0,3.0,0.0,1.0,0.0,0.0,0.001934236,0.0,1,0,0,0,0
2133,-1,0,-0.7737391,0.31567082,0,1,unassigned,39.0,39.0,0.0,1.0,0.0,0.0,0.07156673,0.0,0,0,0,0,0
2134,-1,1,-0.33866206,0.41613454,0,1,unassigned,5.0,5.0,0.0,1.0,0.0,0.0,0.0058027077,0.0,1,0,0,0,0
2135,1,1,-0.339885,0.4158374,0,1,unassigned,6.0,6.0,0.0,1.0,0.0,0.0,0.007736944,0.0,1,0,0,0,0
2136,-1,0,-0.969525,0.27497518,0,1,unassigned,165.0,162.0,3.0,0.9818182,0.018181818,0.0181818,0.31528047,0.005732372,0,0,0,0,0
2137,0,0,-0.6261683,0.34837985,0,0,unassigned,32.0,32.0,0.0,1.0,0.0,0.0,0.058027077,0.0,0,0,1,0,0
2138,-1,0,-1.1118002,0.24753545,0,1,unassigned,77.0,62.0,15.0,0.8051948,0.19480519,0.1948052,0.14506769,0.028259939,0,0,0,0,0
2139,-1,0,1.099388,0.75014544,1,1,unassigned,9.0,8.0,1.0,0.8888889,0.11111111,0.111111104,0.013539651,0.0015044058,0,0,0,1,0
2140,-1,0,-0.9371767,0.28147098,0,1,unassigned,17.0,16.0,1.0,0.9411765,0.05882353,0.058823526,0.029013539,0.0017066788,0,0,0,0,0
2141,1,0,0.048748404,0.5121847,1,0,unassigned,30.0,29.0,1.0,0.96666664,0.033333335,0.03333336,0.054158606,0.001805287,0,0,1,1,0
2142,-1,1,3.2352483,0.9621394,1,1,unassigned,11.0,11.0,0.0,1.0,0.0,0.0,0.017408123,0.0,1,0,0,1,1
2143,-1,0,-0.29464003,0.4268683,0,1,unassigned,61.0,61.0,0.0,1.0,0.0,0.0,0.114119925,0.0,0,0,0,0,0
2144,1,1,3.8530886,0.9792266,1,0,unassigned,28.0,25.0,3.0,0.89285713,0.10714286,0.107142866,0.050290134,0.0053882287,1,0,1,1,1
2145,-1,0,-0.26961392,0.4330019,0,1,unassigned,3.0,3.0,0.0,1.0,0.0,0.0,0.001934236,0.0,0,0,0,0,0
2146,-1,0,0.24430004,0.5607731,1,1,unassigned,29.0,28.0,1.0,0.9655172,0.03448276,0.034482777,0.05222437,0.0018008404,0,0,0,1,0
2147,-1,0,-0.64143825,0.3449215,0,1,unassigned,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2148,-1,0,2.1407068,0.89479715,1,1,unassigned,18.0,18.0,0.0,1.0,0.0,0.0,0.030947777,0.0,0,0,0,1,0
2149,-1,0,-0.6975422,0.33235738,0,1,unassigned,25.0,25.0,0.0,1.0,0.0,0.0,0.044487428,0.0,0,0,0,0,0
2150,-1,0,-0.78646046,0.31292918,0,1,unassigned,17.0,17.0,0.0,1.0,0.0,0.0,0.029013539,0.0,0,0,0,0,0
2151,-1,0,-0.86918175,0.2954246,0,1,unassigned,142.0,139.0,3.0,0.97887325,0.02112676,0.021126747,0.27079305,0.00572098,0,0,0,0,0
2152,-1,0,-0.8570646,0.297953,0,1,unassigned,37.0,36.0,1.0,0.972973,0.027027028,0.02702701,0.06769826,0.0018296828,0,0,0,0,0
2153,-1,0,-0.17658989,0.45596695,0,1,unassigned,22.0,22.0,0.0,1.0,0.0,0.0,0.03868472,0.0,0,0,0,0,0
2154,-1,1,1.78035,0.85574013,1,1,unassigned,6.0,3.0,3.0,0.5,0.5,0.5,0.007736944,0.003868472,1,0,0,1,0
2155,0,1,-0.4803363,0.38217273,0,0,unassigned,62.0,50.0,12.0,0.8064516,0.19354838,0.19354838,0.116054155,0.022462094,1,0,1,0,0
2156,-1,0,6.557442,0.9985825,1,1,unassigned,11.0,11.0,0.0,1.0,0.0,0.0,0.017408123,0.0,0,0,0,1,1
2157,-1,0,0.32218245,0.57985604,1,1,unassigned,10.0,9.0,1.0,0.9,0.1,0.100000024,0.015473888,0.0015473888,0,0,0,1,0
2158,0,0,-0.94531226,0.27982855,0,0,unassigned,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0,0
2159,-1,0,-0.99171126,0.27057418,0,1,unassigned,53.0,53.0,0.0,1.0,0.0,0.0,0.09864604,0.0,0,0,0,0,0
2160,0,0,-0.89432096,0.29021892,0,0,unassigned,27.0,27.0,0.0,1.0,0.0,0.0,0.0483559,0.0,0,0,1,0,0
2161,-1,0,-0.9426507,0.28036523,0,1,unassigned,6.0,6.0,0.0,1.0,0.0,0.0,0.007736944,0.0,0,0,0,0,0
2162,-1,1,-0.10899231,0.47277886,0,1,unassigned,13.0,12.0,1.0,0.9230769,0.07692308,0.07692307,0.021276595,0.0016366612,1,0,0,0,0
2163,-1,0,-1.0368652,0.26175532,0,1,unassigned,63.0,63.0,0.0,1.0,0.0,0.0,0.11798839,0.0,0,0,0,0,0
2164,0,1,-1.219898,0.2279544,0,0,val,50.0,48.0,2.0,0.96,0.04,0.04000002,0.092843324,0.0037137328,1,0,1,0,0
2165,-1,0,-0.19026433,0.4525769,0,1,unassigned,46.0,45.0,1.0,0.9782609,0.02173913,0.021739125,0.08510638,0.0018501388,0,0,0,0,0
2166,0,0,-0.28046334,0.4303402,0,0,test,42.0,40.0,2.0,0.95238096,0.04761905,0.047619045,0.07736944,0.003684259,0,0,1,0,0
2167,-1,0,-1.0358459,0.2619523,0,1,unassigned,21.0,21.0,0.0,1.0,0.0,0.0,0.036750484,0.0,0,0,0,0,0
2168,-1,0,-0.2949623,0.42678943,0,1,unassigned,56.0,54.0,2.0,0.96428573,0.035714287,0.03571427,0.10444874,0.0037303125,0,0,0,0,0
2169,-1,0,-1.0275267,0.26356387,0,1,unassigned,25.0,25.0,0.0,1.0,0.0,0.0,0.044487428,0.0,0,0,0,0,0
2170,0,0,-1.1710762,0.23666051,0,0,unassigned,4.0,4.0,0.0,1.0,0.0,0.0,0.003868472,0.0,0,0,1,0,0
2171,-1,0,0.042357743,0.5105879,1,1,unassigned,27.0,24.0,3.0,0.8888889,0.11111111,0.111111104,0.0483559,0.0053728777,0,0,0,1,0
2172,-1,0,-0.64740705,0.3435741,0,1,unassigned,32.0,32.0,0.0,1.0,0.0,0.0,0.058027077,0.0,0,0,0,0,0
2173,-1,0,-0.8655982,0.29617104,0,1,unassigned,22.0,22.0,0.0,1.0,0.0,0.0,0.03868472,0.0,0,0,0,0,0
2174,0,0,-0.6046495,0.35328066,0,0,unassigned,52.0,49.0,3.0,0.9423077,0.057692308,0.05769229,0.0967118,0.005579527,0,0,1,0,0
2175,-1,0,0.12801805,0.53196084,1,1,unassigned,148.0,147.0,1.0,0.9932432,0.006756757,0.0067567825,0.28239846,0.0019080978,0,0,0,1,0
2176,-1,0,-0.7234549,0.32663262,0,1,unassigned,96.0,96.0,0.0,1.0,0.0,0.0,0.18181819,0.0,0,0,0,0,0
2177,-1,0,0.047702044,0.51192325,1,1,unassigned,51.0,51.0,0.0,1.0,0.0,0.0,0.09477756,0.0,0,0,0,1,0
2178,-1,0,2.6360412,0.93314546,1,1,unassigned,27.0,27.0,0.0,1.0,0.0,0.0,0.0483559,0.0,0,0,0,1,1
2179,0,0,-0.1845428,0.45399478,0,0,unassigned,59.0,55.0,4.0,0.9322034,0.06779661,0.06779659,0.11025145,0.0074746744,0,0,1,0,0
2180,-1,0,2.0646718,0.8874218,1,1,unassigned,17.0,17.0,0.0,1.0,0.0,0.0,0.029013539,0.0,0,0,0,1,0
2181,-1,0,-0.2897705,0.42806005,0,1,unassigned,78.0,77.0,1.0,0.98717946,0.012820513,0.012820542,0.14700194,0.0018846402,0,0,0,0,0
2182,-1,0,-0.56871367,0.36153367,0,1,unassigned,7.0,7.0,0.0,1.0,0.0,0.0,0.00967118,0.0,0,0,0,0,0
2183,-1,0,-0.9674262,0.2753938,0,1,unassigned,4.0,4.0,0.0,1.0,0.0,0.0,0.003868472,0.0,0,0,0,0,0
2184,-1,1,0.4606605,0.61317086,1,1,unassigned,4.0,4.0,0.0,1.0,0.0,0.0,0.003868472,0.0,1,0,0,1,0
2185,1,0,3.0222418,0.9535688,1,0,unassigned,15.0,15.0,0.0,1.0,0.0,0.0,0.025145067,0.0,0,0,1,1,1
2186,-1,0,-0.8671285,0.29585215,0,1,unassigned,8.0,8.0,0.0,1.0,0.0,0.0,0.0116054155,0.0,0,0,0,0,0
2187,-1,0,0.8835864,0.70756483,1,1,unassigned,10.0,10.0,0.0,1.0,0.0,0.0,0.015473888,0.0,0,0,0,1,0
2188,-1,0,4.9321012,0.9928403,1,1,unassigned,5.0,4.0,1.0,0.8,0.2,0.19999999,0.0058027077,0.0011605415,0,0,0,1,1
2189,-1,1,6.284162,0.99813783,1,1,unassigned,3.0,3.0,0.0,1.0,0.0,0.0,0.001934236,0.0,1,0,0,1,1
2190,-1,0,4.4434285,0.988381,1,1,unassigned,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,1
2191,-1,0,-0.5576563,0.36408994,0,1,unassigned,26.0,25.0,1.0,0.96153843,0.03846154,0.038461566,0.046421662,0.0017854486,0,0,0,0,0
2192,-1,0,2.371073,0.9145947,1,1,unassigned,6.0,5.0,1.0,0.8333333,0.16666667,0.16666669,0.007736944,0.0012894907,0,0,0,1,1
2193,-1,0,0.89827585,0.7105951,1,1,unassigned,7.0,7.0,0.0,1.0,0.0,0.0,0.00967118,0.0,0,0,0,1,0
2194,0,0,-1.0704542,0.2553167,0,0,val,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0,0
2195,-1,1,-0.9653889,0.27580056,0,1,unassigned,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0
2196,0,0,-0.75454354,0.31983206,0,0,test,66.0,65.0,1.0,0.9848485,0.015151516,0.015151501,0.123791106,0.0018756229,0,0,1,0,0
2197,1,0,-0.8103466,0.30781665,0,1,val,18.0,18.0,0.0,1.0,0.0,0.0,0.030947777,0.0,0,0,0,0,0
2198,-1,0,1.1512105,0.759732,1,1,unassigned,5.0,4.0,1.0,0.8,0.2,0.19999999,0.0058027077,0.0011605415,0,0,0,1,0
2199,1,0,0.65713584,0.6586167,1,0,unassigned,18.0,17.0,1.0,0.9444444,0.055555556,0.055555582,0.030947777,0.0017193209,0,0,1,1,0
2200,-1,0,-0.34729505,0.41403854,0,1,unassigned,255.0,251.0,4.0,0.9843137,0.015686275,0.015686274,0.4893617,0.0076762624,0,0,0,0,0
2201,-1,0,1.0964898,0.74960184,1,1,unassigned,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0
2202,-1,1,2.9222908,0.9489375,1,1,unassigned,8.0,7.0,1.0,0.875,0.125,0.125,0.0116054155,0.0014506769,1,0,0,1,1
2203,-1,1,3.3943799,0.96752846,1,1,unassigned,10.0,9.0,1.0,0.9,0.1,0.100000024,0.015473888,0.0015473888,1,0,0,1,1
2204,-1,0,3.356745,0.96632504,1,1,unassigned,28.0,26.0,2.0,0.9285714,0.071428575,0.0714286,0.050290134,0.0035921526,0,0,0,1,1
2205,-1,1,5.542624,0.996099,1,1,unassigned,47.0,47.0,0.0,1.0,0.0,0.0,0.08704062,0.0,1,0,0,1,1
2206,-1,1,-0.5017718,0.37712437,0,1,unassigned,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0
2207,-1,1,4.566593,0.98971367,1,1,unassigned,10.0,8.0,2.0,0.8,0.2,0.19999999,0.015473888,0.0030947777,1,0,0,1,1
2208,-1,1,4.1116786,0.9838837,1,1,unassigned,3.0,2.0,1.0,0.6666667,0.33333334,0.3333333,0.001934236,0.00064474536,1,0,0,1,1
2209,-1,0,0.42366752,0.6043605,1,1,unassigned,15.0,15.0,0.0,1.0,0.0,0.0,0.025145067,0.0,0,0,0,1,0
2210,-1,0,2.2137291,0.90147567,1,1,unassigned,8.0,7.0,1.0,0.875,0.125,0.125,0.0116054155,0.0014506769,0,0,0,1,1
2211,-1,0,0.5775455,0.64050245,1,1,unassigned,7.0,6.0,1.0,0.85714287,0.14285715,0.14285713,0.00967118,0.0013815971,0,0,0,1,0
2212,-1,0,0.18189034,0.54534763,1,1,unassigned,42.0,42.0,0.0,1.0,0.0,0.0,0.07736944,0.0,0,0,0,1,0
2213,-1,0,-0.7261834,0.32603282,0,1,unassigned,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2214,-1,0,-0.570984,0.3610098,0,1,unassigned,186.0,184.0,2.0,0.9892473,0.010752688,0.010752678,0.35589942,0.0038268755,0,0,0,0,0
2215,-1,0,0.7477107,0.67867965,1,1,unassigned,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0
2216,-1,0,0.58829844,0.6429747,1,1,unassigned,54.0,54.0,0.0,1.0,0.0,0.0,0.10058027,0.0,0,0,0,1,0
2217,-1,0,-0.0059734583,0.4985066,0,1,unassigned,47.0,47.0,0.0,1.0,0.0,0.0,0.08704062,0.0,0,0,0,0,0
2218,1,1,1.3520465,0.794464,1,0,test,5.0,4.0,1.0,0.8,0.2,0.19999999,0.0058027077,0.0011605415,1,0,1,1,0
2219,-1,0,-1.0498369,0.25925642,0,1,unassigned,30.0,29.0,1.0,0.96666664,0.033333335,0.03333336,0.054158606,0.001805287,0,0,0,0,0
2220,-1,0,4.0810122,0.98339015,1,1,unassigned,6.0,6.0,0.0,1.0,0.0,0.0,0.007736944,0.0,0,0,0,1,1
2221,-1,0,-0.83288467,0.30303544,0,1,unassigned,16.0,16.0,0.0,1.0,0.0,0.0,0.027079303,0.0,0,0,0,0,0
2222,-1,1,-0.87600935,0.29400542,0,1,unassigned,29.0,28.0,1.0,0.9655172,0.03448276,0.034482777,0.05222437,0.0018008404,1,0,0,0,0
2223,-1,0,4.709665,0.9910726,1,1,unassigned,17.0,16.0,1.0,0.9411765,0.05882353,0.058823526,0.029013539,0.0017066788,0,0,0,1,1
2224,-1,1,-0.93221486,0.2824756,0,1,unassigned,3.0,2.0,1.0,0.6666667,0.33333334,0.3333333,0.001934236,0.00064474536,1,0,0,0,0
2225,0,0,-0.56835914,0.36161554,0,0,unassigned,127.0,126.0,1.0,0.992126,0.007874016,0.007874012,0.24177949,0.0019037755,0,0,1,0,0
2226,-1,0,-1.0351022,0.2620961,0,1,unassigned,37.0,36.0,1.0,0.972973,0.027027028,0.02702701,0.06769826,0.0018296828,0,0,0,0,0
2227,-1,0,0.11530241,0.5287937,1,1,unassigned,6.0,6.0,0.0,1.0,0.0,0.0,0.007736944,0.0,0,0,0,1,0
2228,1,1,-0.14063406,0.46489933,0,1,test,24.0,24.0,0.0,1.0,0.0,0.0,0.04255319,0.0,1,0,0,0,0
2229,-1,0,-0.3344825,0.41715035,0,1,unassigned,68.0,68.0,0.0,1.0,0.0,0.0,0.12765957,0.0,0,0,0,0,0
2230,-1,0,1.604853,0.8326956,1,1,unassigned,40.0,40.0,0.0,1.0,0.0,0.0,0.07350097,0.0,0,0,0,1,0
2231,-1,0,0.44905618,0.6104148,1,1,unassigned,6.0,6.0,0.0,1.0,0.0,0.0,0.007736944,0.0,0,0,0,1,0
2232,1,0,-0.5212274,0.37256527,0,1,unassigned,62.0,62.0,0.0,1.0,0.0,0.0,0.116054155,0.0,0,0,0,0,0
2233,-1,0,-0.14798017,0.46307227,0,1,unassigned,28.0,28.0,0.0,1.0,0.0,0.0,0.050290134,0.0,0,0,0,0,0
2234,-1,0,2.1336713,0.8941331,1,1,unassigned,23.0,22.0,1.0,0.95652175,0.04347826,0.04347825,0.040618956,0.0017660416,0,0,0,1,0
2235,-1,0,-0.40137973,0.40098086,0,1,unassigned,19.0,18.0,1.0,0.94736844,0.05263158,0.052631557,0.032882012,0.0017306323,0,0,0,0,0
2236,-1,0,-0.03429219,0.4914278,0,1,unassigned,116.0,112.0,4.0,0.9655172,0.03448276,0.034482777,0.2205029,0.007603548,0,0,0,0,0
2237,-1,0,-0.16859877,0.45794985,0,1,unassigned,59.0,58.0,1.0,0.9830508,0.016949153,0.016949177,0.11025145,0.0018686686,0,0,0,0,0
2238,-1,0,-0.88801396,0.29151982,0,1,unassigned,35.0,34.0,1.0,0.9714286,0.028571429,0.028571427,0.06382979,0.0018237082,0,0,0,0,0
2239,-1,0,-0.38621247,0.40462938,0,1,unassigned,31.0,29.0,2.0,0.9354839,0.06451613,0.06451613,0.056092843,0.003618893,0,0,0,0,0
2240,-1,0,-0.8557498,0.2982281,0,1,unassigned,26.0,26.0,0.0,1.0,0.0,0.0,0.046421662,0.0,0,0,0,0,0
2241,-1,0,-0.9172791,0.28551263,0,1,unassigned,19.0,19.0,0.0,1.0,0.0,0.0,0.032882012,0.0,0,0,0,0,0
2242,-1,0,-0.58230585,0.3584022,0,1,unassigned,97.0,92.0,5.0,0.9484536,0.05154639,0.051546395,0.18375242,0.009471774,0,0,0,0,0
2243,-1,0,-0.42997694,0.39413184,0,1,unassigned,48.0,48.0,0.0,1.0,0.0,0.0,0.088974856,0.0,0,0,0,0,0
2244,-1,0,-0.058932453,0.4852711,0,1,unassigned,46.0,45.0,1.0,0.9782609,0.02173913,0.021739125,0.08510638,0.0018501388,0,0,0,0,0
2245,-1,0,-0.6572374,0.34136045,0,1,unassigned,7.0,7.0,0.0,1.0,0.0,0.0,0.00967118,0.0,0,0,0,0,0
2246,-1,0,0.2510549,0.56243616,1,1,unassigned,26.0,22.0,4.0,0.84615386,0.15384616,0.15384614,0.046421662,0.0071417945,0,0,0,1,0
2247,-1,0,-1.0961155,0.25046843,0,1,unassigned,30.0,30.0,0.0,1.0,0.0,0.0,0.054158606,0.0,0,0,0,0,0
2248,-1,0,-0.13834095,0.46546984,0,1,unassigned,26.0,25.0,1.0,0.96153843,0.03846154,0.038461566,0.046421662,0.0017854486,0,0,0,0,0
2249,-1,1,1.8428905,0.8632902,1,1,unassigned,38.0,38.0,0.0,1.0,0.0,0.0,0.06963249,0.0,1,0,0,1,0
2250,0,0,-0.33154523,0.4178647,0,0,unassigned,9.0,9.0,0.0,1.0,0.0,0.0,0.013539651,0.0,0,0,1,0,0
2251,-1,0,0.79132414,0.6881156,1,1,unassigned,3.0,3.0,0.0,1.0,0.0,0.0,0.001934236,0.0,0,0,0,1,0
2252,-1,1,2.7027714,0.93719006,1,1,unassigned,8.0,8.0,0.0,1.0,0.0,0.0,0.0116054155,0.0,1,0,0,1,1
2253,-1,0,0.54373324,0.6326804,1,1,unassigned,13.0,9.0,4.0,0.6923077,0.30769232,0.3076923,0.021276595,0.006546645,0,0,0,1,0
2254,0,0,0.70764613,0.6698808,1,1,test,5.0,5.0,0.0,1.0,0.0,0.0,0.0058027077,0.0,0,0,0,1,0
2255,1,0,-0.5411361,0.36792335,0,1,unassigned,4.0,4.0,0.0,1.0,0.0,0.0,0.003868472,0.0,0,0,0,0,0
2256,-1,1,1.7071192,0.8464623,1,1,unassigned,25.0,24.0,1.0,0.96,0.04,0.04000002,0.044487428,0.001779497,1,0,0,1,0
2257,-1,1,-0.63793325,0.34571388,0,1,unassigned,25.0,24.0,1.0,0.96,0.04,0.04000002,0.044487428,0.001779497,1,0,0,0,0
2258,-1,0,0.4278424,0.60535836,1,1,unassigned,17.0,17.0,0.0,1.0,0.0,0.0,0.029013539,0.0,0,0,0,1,0
2259,-1,0,0.5437664,0.6326881,1,1,unassigned,19.0,16.0,3.0,0.84210527,0.15789473,0.15789473,0.032882012,0.0051918966,0,0,0,1,0
2260,-1,1,-0.39056817,0.40358055,0,1,unassigned,17.0,15.0,2.0,0.88235295,0.11764706,0.11764705,0.029013539,0.0034133575,1,0,0,0,0
2261,-1,1,-0.327376,0.41887924,0,1,unassigned,15.0,15.0,0.0,1.0,0.0,0.0,0.025145067,0.0,1,0,0,0,0
2262,-1,0,1.9833176,0.87903434,1,1,unassigned,8.0,8.0,0.0,1.0,0.0,0.0,0.0116054155,0.0,0,0,0,1,0
2263,1,0,1.077823,0.74608177,1,0,val,20.0,20.0,0.0,1.0,0.0,0.0,0.034816246,0.0,0,0,1,1,0
2264,-1,0,-0.3943338,0.40267447,0,1,unassigned,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2265,-1,0,1.0388815,0.7386341,1,1,unassigned,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0
2266,-1,0,0.20321009,0.5506284,1,1,unassigned,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0
2267,-1,0,-0.6464317,0.3437941,0,1,unassigned,16.0,16.0,0.0,1.0,0.0,0.0,0.027079303,0.0,0,0,0,0,0
2268,-1,1,-0.86726785,0.29582313,0,1,unassigned,2.0,1.0,1.0,0.5,0.5,0.5,0.0,0.0,1,0,0,0,0
2269,-1,0,0.078692645,0.51966304,1,1,unassigned,55.0,55.0,0.0,1.0,0.0,0.0,0.102514505,0.0,0,0,0,1,0
2270,-1,0,1.2350829,0.77470696,1,1,unassigned,29.0,27.0,2.0,0.9310345,0.06896552,0.068965495,0.05222437,0.0036016807,0,0,0,1,0
2271,-1,0,-0.9303236,0.28285906,0,1,unassigned,2.0,1.0,1.0,0.5,0.5,0.5,0.0,0.0,0,0,0,0,0
2272,-1,0,-0.97123814,0.27463377,0,1,unassigned,26.0,24.0,2.0,0.9230769,0.07692308,0.07692307,0.046421662,0.0035708973,0,0,0,0,0
2273,-1,0,1.3479966,0.7938019,1,1,unassigned,37.0,37.0,0.0,1.0,0.0,0.0,0.06769826,0.0,0,0,0,1,0
2274,-1,0,-0.4838444,0.38134474,0,1,unassigned,111.0,108.0,3.0,0.972973,0.027027028,0.02702701,0.21083172,0.0056981547,0,0,0,0,0
2275,-1,1,0.28587094,0.57098496,1,1,unassigned,3.0,3.0,0.0,1.0,0.0,0.0,0.001934236,0.0,1,0,0,1,0
2276,-1,0,-0.9967861,0.26957378,0,1,unassigned,48.0,48.0,0.0,1.0,0.0,0.0,0.088974856,0.0,0,0,0,0,0
2277,-1,1,0.14308086,0.5357093,1,1,unassigned,4.0,4.0,0.0,1.0,0.0,0.0,0.003868472,0.0,1,0,0,1,0
2278,-1,0,0.85396147,0.7013975,1,1,unassigned,4.0,4.0,0.0,1.0,0.0,0.0,0.003868472,0.0,0,0,0,1,0
2279,-1,1,1.5036232,0.8181142,1,1,unassigned,71.0,71.0,0.0,1.0,0.0,0.0,0.13346228,0.0,1,0,0,1,0
2280,-1,0,-0.7923918,0.31165534,0,1,unassigned,9.0,9.0,0.0,1.0,0.0,0.0,0.013539651,0.0,0,0,0,0,0
2281,1,0,-0.2076379,0.44827622,0,1,val,18.0,18.0,0.0,1.0,0.0,0.0,0.030947777,0.0,0,0,0,0,0
2282,0,0,0.5857092,0.64238,1,1,unassigned,2.0,1.0,1.0,0.5,0.5,0.5,0.0,0.0,0,0,0,1,0
2283,-1,1,-0.618573,0.35010606,0,1,unassigned,34.0,29.0,5.0,0.85294116,0.14705883,0.14705884,0.061895553,0.009102288,1,0,0,0,0
2284,-1,1,1.630834,0.83628386,1,1,unassigned,56.0,47.0,9.0,0.83928573,0.16071428,0.16071427,0.10444874,0.016786406,1,0,0,1,0
2285,0,1,-0.48429126,0.3812393,0,0,unassigned,83.0,79.0,4.0,0.9518072,0.04819277,0.0481928,0.15667312,0.0075505115,1,0,1,0,0
2286,-1,0,1.6072166,0.8330246,1,1,unassigned,4.0,4.0,0.0,1.0,0.0,0.0,0.003868472,0.0,0,0,0,1,0
2287,-1,1,6.6022325,0.99864453,1,1,unassigned,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,1,1
2288,0,0,-0.79305613,0.31151286,0,0,unassigned,115.0,113.0,2.0,0.9826087,0.017391304,0.017391324,0.21856867,0.003801194,0,0,1,0,0
2289,-1,0,-0.35376158,0.41247055,0,1,unassigned,3.0,2.0,1.0,0.6666667,0.33333334,0.3333333,0.001934236,0.00064474536,0,0,0,0,0
2290,0,0,-0.7723931,0.31596166,0,0,unassigned,20.0,20.0,0.0,1.0,0.0,0.0,0.034816246,0.0,0,0,1,0,0
2291,0,0,6.4997597,0.99849844,1,1,val,2.0,1.0,1.0,0.5,0.5,0.5,0.0,0.0,0,0,0,1,1
